,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN
211,BHARATGEAR,EQ,174.0,175.9,171.5,174.35,174.7,172.15,26256,4542661.65,08-MAY-2018,496,INE561C01019
212,BHARATIDIL,BZ,5.0,5.0,4.7,4.8,4.85,4.9,9219,44255.55,08-MAY-2018,51,INE673G01013
213,BHARATRAS,EQ,6301.05,6386.75,6050.0,6093.45,6095.0,6286.15,2223,13658204.35,08-MAY-2018,599,INE838B01013
214,BHARATWIRE,EQ,121.45,124.9,120.0,121.15,121.5,122.05,25294,3107332.75,08-MAY-2018,705,INE316L01019
215,BHARTIARTL,EQ,401.45,402.95,396.8,401.15,401.7,398.25,3565204,1425907634.8,08-MAY-2018,63730,INE397D01024
216,BHEL,EQ,84.55,84.9,82.65,83.3,83.6,84.35,5198731,434286760.45,08-MAY-2018,19307,INE257A01026
217,BHUSANSTL,EQ,27.4,27.4,27.4,27.4,27.4,26.1,447136,12251526.4,08-MAY-2018,671,INE824B01021
218,BIGBLOC,EQ,169.3,169.75,164.05,166.4,167.0,168.2,38779,6483588.1,08-MAY-2018,524,INE412U01017
219,BIL,EQ,400.05,407.0,400.0,403.8,401.05,400.75,5532,2223862.85,08-MAY-2018,245,INE828A01016
220,BILENERGY,BE,0.6,0.6,0.55,0.6,0.6,0.55,66120,37964.75,08-MAY-2018,47,INE607L01029
221,BINANIIND,EQ,91.2,92.1,88.45,89.15,88.45,91.25,58095,5198918.7,08-MAY-2018,409,INE071A01013
222,BINDALAGRO,EQ,27.5,27.9,27.1,27.15,27.15,27.3,10653,289574.7,08-MAY-2018,95,INE143A01010
223,BIOCON,EQ,626.65,635.0,620.35,622.65,622.5,625.6,843247,526939438.9,08-MAY-2018,19537,INE376G01013
224,BIOFILCHEM,BE,14.85,14.85,13.5,13.9,13.5,14.15,1404,20390.25,08-MAY-2018,17,INE829A01014
225,BIRLACABLE,BE,75.0,75.95,72.1,73.95,72.8,74.75,27820,2049746.95,08-MAY-2018,283,INE800A01015
226,BIRLACORPN,EQ,733.2,749.0,733.2,744.6,744.95,733.25,115679,86136526.1,08-MAY-2018,2621,INE340A01012
227,BIRLAMONEY,BE,68.0,69.0,66.15,66.9,66.5,67.95,39384,2656998.45,08-MAY-2018,394,INE865C01022
228,BKMINDST,EQ,30.25,31.35,29.65,30.65,31.0,30.9,17580,542494.8,08-MAY-2018,126,INE831Q01016
229,BLBLIMITED,BE,7.8,8.25,7.7,7.95,7.95,8.1,23982,189954.5,08-MAY-2018,24,INE791A01024
230,BLISSGVS,EQ,208.45,209.6,202.0,204.55,203.5,207.0,209752,43187607.8,08-MAY-2018,2057,INE416D01022
231,BLKASHYAP,EQ,45.2,48.0,43.5,43.8,44.2,45.0,336644,15208200.2,08-MAY-2018,2199,INE350H01032
232,BLS,EQ,156.7,158.5,153.05,157.25,158.35,155.1,237157,37151559.45,08-MAY-2018,2416,INE153T01027
233,BLUEBLENDS,EQ,16.3,16.85,16.0,16.4,16.05,16.65,1992,32667.1,08-MAY-2018,30,INE113O01014
234,BLUEDART,EQ,3600.0,3640.0,3560.0,3575.15,3560.0,3584.8,6680,23996068.45,08-MAY-2018,975,INE233B01017
235,BLUESTARCO,EQ,794.45,802.3,786.4,792.95,789.55,795.45,16171,12849548.0,08-MAY-2018,1426,INE472A01039
236,BODALCHEM,EQ,112.0,113.6,111.0,111.25,111.05,111.8,263681,29453670.4,08-MAY-2018,5362,INE338D01028
237,BOHRA,SM,43.7,45.7,43.7,43.9,43.9,46.0,6000,266600.0,08-MAY-2018,3,INE802W01015
238,BOMDYEING,EQ,313.05,320.8,310.3,313.85,313.7,310.25,5321622,1677924998.5,08-MAY-2018,33824,INE032A01023
239,BOSCHLTD,EQ,19590.0,19590.0,18950.0,19024.35,19021.8,19595.2,22364,426570807.3,08-MAY-2018,3723,INE323A01026
240,BPCL,EQ,381.0,395.4,381.0,392.6,393.0,385.8,5972247,2333279377.25,08-MAY-2018,68768,INE029A01011
241,BPL,EQ,78.0,80.0,77.1,77.8,77.8,76.9,295613,23102499.4,08-MAY-2018,4149,INE110A01019
242,BRFL,BE,24.3,24.3,24.3,24.3,24.3,23.15,212144,5155099.2,08-MAY-2018,252,INE589G01011
243,BRIGADE,EQ,270.0,270.0,264.0,267.4,268.0,265.85,103205,27510929.05,08-MAY-2018,1174,INE791I01019
244,BRITANNIA,EQ,5490.0,5500.0,5383.25,5444.7,5427.35,5472.7,53753,293019195.15,08-MAY-2018,8719,INE216A01022
245,BRNL,EQ,175.5,179.0,173.35,175.5,175.6,176.0,12230,2144556.05,08-MAY-2018,154,INE727S01012
246,BROOKS,EQ,109.5,111.0,95.8,96.5,97.25,106.05,450064,46077631.0,08-MAY-2018,5635,INE650L01011
247,BSE,EQ,827.7,827.7,819.25,823.15,823.9,819.1,192011,158015070.5,08-MAY-2018,6425,INE118H01025
248,BSELINFRA,EQ,3.75,3.95,3.75,3.75,3.75,3.8,36161,139833.5,08-MAY-2018,107,INE395A01016
249,BSHSL,ST,87.95,87.95,80.4,81.4,0.0,84.6,100000,8239300.0,08-MAY-2018,50,INE032Z01012
250,BSL,EQ,62.2,63.65,60.5,60.85,60.5,62.8,4328,267758.8,08-MAY-2018,70,INE594B01012
251,BSLIMITED,BZ,0.65,0.7,0.6,0.7,0.7,0.65,138616,89523.3,08-MAY-2018,49,INE043K01029
252,BSLNIFTY,EQ,106.4,106.4,106.35,106.35,106.35,106.45,45,4786.0,08-MAY-2018,3,INF209K01IR4
253,BURNPUR,BE,7.6,7.6,7.3,7.3,7.3,7.45,67016,496978.9,08-MAY-2018,137,INE817H01014
254,BUTTERFLY,EQ,508.0,518.35,508.0,517.25,518.0,514.85,6958,3587990.6,08-MAY-2018,295,INE295F01017
255,BVCL,BE,26.7,27.25,26.2,26.2,26.2,26.7,1288,34733.1,08-MAY-2018,7,INE139I01011
256,BYKE,EQ,183.1,187.0,181.8,185.65,185.85,181.3,28754,5314752.35,08-MAY-2018,781,INE319B01014
257,CADILAHC,EQ,394.0,397.4,392.05,393.75,393.8,391.25,396090,156199496.4,08-MAY-2018,13748,INE010B01027
258,CADSYS,SM,108.0,119.7,108.0,112.0,112.0,106.45,42000,4876300.0,08-MAY-2018,20,INE090Y01013
259,CALSOFT,EQ,49.5,49.5,44.8,44.8,44.8,47.15,38495,1876865.6,08-MAY-2018,197,INE526B01014
260,CAMLINFINE,EQ,114.9,115.85,110.4,111.1,111.0,115.25,509767,57240278.65,08-MAY-2018,4948,INE052I01032
261,CANBK,EQ,263.6,272.0,255.95,262.1,261.0,262.75,9011403,2384390746.5,08-MAY-2018,61816,INE476A01014
262,CANDC,EQ,50.0,50.2,47.0,50.2,50.2,45.65,420283,21010454.95,08-MAY-2018,1396,INE874H01015
263,CANFINHOME,EQ,406.0,410.45,402.4,404.3,403.8,404.5,616999,250550523.75,08-MAY-2018,9296,INE477A01020
264,CANTABIL,BE,130.0,130.0,125.55,127.0,127.0,127.1,11620,1503967.45,08-MAY-2018,28,INE068L01016
265,CAPACITE,EQ,341.3,344.0,335.0,335.9,335.45,340.45,35659,12088491.0,08-MAY-2018,1162,INE264T01014
266,CAPF,EQ,618.0,622.8,609.25,614.1,614.0,615.2,420011,259526567.2,08-MAY-2018,7732,INE688I01017
267,CAPLIPOINT,EQ,598.45,598.45,578.05,581.95,583.0,595.05,50413,29384727.75,08-MAY-2018,2178,INE475E01026
268,CAPTRUST,EQ,405.0,405.4,396.7,400.0,400.0,405.0,11142,4479967.55,08-MAY-2018,47,INE707C01018
269,CARBORUNIV,EQ,370.95,377.95,368.2,373.55,374.0,370.2,32123,11999098.5,08-MAY-2018,1278,INE120A01034
270,CAREERP,EQ,125.0,127.2,120.5,122.3,122.0,124.8,140678,17523248.25,08-MAY-2018,527,INE521J01018
271,CARERATING,EQ,1236.1,1271.9,1236.1,1264.6,1259.0,1243.45,23596,29863798.5,08-MAY-2018,3760,INE752H01013
272,CASTEXTECH,EQ,3.15,3.2,2.9,2.9,2.9,3.05,1317399,4000174.45,08-MAY-2018,560,INE068D01021
273,CASTROLIND,EQ,182.0,184.0,180.65,182.65,183.3,181.6,1245340,227321882.55,08-MAY-2018,16847,INE172A01027
274,CCCL,EQ,3.85,3.95,3.75,3.95,3.95,3.8,86462,335902.3,08-MAY-2018,109,INE429I01024
275,CCHHL,EQ,11.7,12.1,11.5,11.55,11.55,11.95,156015,1818787.15,08-MAY-2018,340,INE652F01027
276,CCL,EQ,312.2,312.2,305.0,308.5,309.45,309.65,19177,5918271.8,08-MAY-2018,1327,INE421D01022
277,CDSL,EQ,281.65,282.9,279.2,280.4,281.0,281.2,273479,76809491.5,08-MAY-2018,9635,INE736A01011
278,CEATLTD,EQ,1525.0,1525.0,1475.55,1490.45,1489.2,1515.5,582232,871607313.0,08-MAY-2018,24078,INE482A01020
279,CEBBCO,EQ,17.6,17.95,15.5,16.55,16.7,16.85,67285,1097197.35,08-MAY-2018,340,INE209L01016
280,CELEBRITY,EQ,15.5,16.0,15.05,15.1,15.05,15.3,34766,538130.95,08-MAY-2018,171,INE185H01016
281,CELESTIAL,EQ,17.0,17.05,14.9,15.05,15.15,16.75,176622,2822506.05,08-MAY-2018,750,INE221I01017
282,CENTENKA,EQ,334.25,338.75,333.6,335.0,334.85,335.2,12566,4221650.85,08-MAY-2018,484,INE485A01015
283,CENTEXT,EQ,6.15,6.2,6.0,6.05,6.1,6.05,87068,530645.2,08-MAY-2018,162,INE281A01026
284,CENTRALBK,EQ,70.1,72.3,69.6,71.6,71.3,70.1,844037,59951592.6,08-MAY-2018,6157,INE483A01010
285,CENTRUM,EQ,57.0,57.1,54.1,54.95,55.4,56.7,416645,22910606.35,08-MAY-2018,3941,INE660C01027
286,CENTUM,EQ,560.15,598.0,555.15,587.25,584.0,560.6,7616,4362196.75,08-MAY-2018,298,INE320B01020
287,CENTURYPLY,EQ,310.0,311.9,306.3,308.15,308.25,308.7,111836,34680751.1,08-MAY-2018,6175,INE348B01021
288,CENTURYTEX,EQ,1102.0,1128.8,1102.0,1112.35,1108.85,1101.35,442580,493998121.85,08-MAY-2018,13388,INE055A01016
289,CERA,EQ,3003.0,3073.0,2956.05,3057.25,3060.0,2999.0,5745,17261060.1,08-MAY-2018,1076,INE739E01017
290,CEREBRAINT,BE,62.5,64.8,62.05,64.45,63.35,64.45,143741,9253263.8,08-MAY-2018,273,INE345B01019
291,CESC,EQ,1065.5,1071.9,1050.6,1063.05,1065.0,1063.5,334987,355098023.85,08-MAY-2018,16938,INE486A01013
292,CGCL,EQ,91.6,92.45,90.1,90.75,90.1,92.05,4619,421832.8,08-MAY-2018,94,INE180C01026
293,CGPOWER,EQ,82.3,82.5,80.95,81.9,81.95,82.2,1670829,136800916.65,08-MAY-2018,3972,INE067A01029
294,CHAMBLFERT,EQ,187.35,188.9,181.25,183.3,182.45,188.95,580575,106826009.3,08-MAY-2018,9849,INE085A01013
295,CHEMFAB,BE,234.5,248.6,234.5,248.6,248.6,236.8,7505,1855091.15,08-MAY-2018,132,INE783X01023
296,CHENNPETRO,EQ,303.45,309.5,297.65,304.05,304.2,303.75,719466,219282831.55,08-MAY-2018,10818,INE178A01016
297,CHOLAFIN,EQ,1671.5,1684.95,1640.05,1662.05,1661.0,1668.3,202893,337134926.4,08-MAY-2018,15693,INE121A01016
298,CHROMATIC,BE,1.75,1.8,1.75,1.75,1.75,1.75,30867,54267.05,08-MAY-2018,46,INE662C01015
299,CIGNITITEC,BE,240.0,242.0,232.0,240.65,240.0,237.75,11008,2637921.5,08-MAY-2018,71,INE675C01017
300,CIMMCO,EQ,81.1,81.25,80.05,80.25,80.15,80.85,9795,790636.85,08-MAY-2018,125,INE184C01028
301,CINELINE,EQ,77.0,77.5,72.2,73.1,73.2,75.9,51700,3838788.65,08-MAY-2018,713,INE704H01022
302,CINEVISTA,EQ,9.1,9.25,8.8,9.15,9.15,9.0,2346,21172.75,08-MAY-2018,10,INE039B01026
303,CIPLA,EQ,592.4,601.95,586.55,590.65,591.35,591.05,1039491,616281459.55,08-MAY-2018,20005,INE059A01026
304,CLEDUCATE,EQ,222.95,223.0,212.55,220.65,222.4,221.55,5359,1190092.75,08-MAY-2018,877,INE201M01011
305,CLNINDIA,EQ,536.65,539.8,531.15,535.0,539.8,533.85,8745,4679041.75,08-MAY-2018,374,INE492A01029
306,CMICABLES,EQ,322.5,325.95,316.05,319.75,320.5,322.0,19696,6322908.9,08-MAY-2018,570,INE981B01011
307,CMMIPL,SM,63.0,65.0,63.0,65.0,65.0,66.0,6000,384000.0,08-MAY-2018,2,INE289S01013
308,CNOVAPETRO,EQ,33.3,35.0,33.3,34.9,34.9,33.15,1085,37348.85,08-MAY-2018,24,INE672K01025
309,COALINDIA,EQ,268.05,272.0,266.65,268.15,268.5,267.4,3920562,1052695083.55,08-MAY-2018,35674,INE522F01014
310,COCHINSHIP,EQ,523.5,527.0,518.55,522.55,523.9,521.5,40677,21279713.7,08-MAY-2018,1364,INE704P01017
311,COFFEEDAY,EQ,348.5,349.15,338.95,341.25,340.2,346.2,190755,65637242.2,08-MAY-2018,4542,INE335K01011
312,COLPAL,EQ,1102.65,1103.9,1086.25,1095.9,1095.0,1102.65,234275,256741346.6,08-MAY-2018,9552,INE259A01022
313,COMPINFO,EQ,37.2,39.3,36.2,36.55,36.5,38.1,50460,1853740.2,08-MAY-2018,297,INE070C01037
314,COMPUSOFT,EQ,13.0,13.2,12.5,12.75,12.7,12.85,27385,352716.8,08-MAY-2018,157,INE453B01029
315,CONCOR,EQ,1354.8,1422.0,1351.7,1399.2,1398.0,1349.75,982311,1370227656.9,08-MAY-2018,32801,INE111A01017
316,CONSOFINVT,EQ,64.0,64.0,62.5,62.5,62.5,63.3,378,23748.6,08-MAY-2018,10,INE025A01027
317,CONTROLPR,EQ,452.9,452.9,438.1,440.55,440.0,445.45,18508,8153864.2,08-MAY-2018,196,INE663B01015
318,CORALFINAC,EQ,27.65,28.3,27.0,27.1,27.3,27.65,35299,967194.15,08-MAY-2018,194,INE558D01021
319,CORDSCABLE,EQ,92.0,92.0,88.2,88.65,88.25,89.8,9556,853116.9,08-MAY-2018,144,INE792I01017
320,COROMANDEL,EQ,455.2,457.6,441.9,444.05,446.0,455.2,209137,93187473.6,08-MAY-2018,9828,INE169A01031
321,CORPBANK,EQ,29.9,30.15,29.0,29.45,29.35,29.35,233756,6912437.7,08-MAY-2018,1318,INE112A01023
322,COSMOFILMS,EQ,263.0,269.05,262.95,266.55,268.3,265.65,7915,2096862.75,08-MAY-2018,320,INE757A01017
323,COUNCODOS,EQ,2.85,2.9,2.75,2.8,2.8,2.8,10683,30241.75,08-MAY-2018,22,INE695B01025
324,COX&KINGS,EQ,209.8,221.5,208.15,210.0,210.65,208.5,397017,84623129.8,08-MAY-2018,14136,INE008I01026
325,CPSEETF,EQ,27.75,28.15,27.75,27.91,27.9,27.84,363934,10181294.2,08-MAY-2018,1084,INF457M01133
326,CREATIVEYE,EQ,3.8,3.8,3.8,3.8,3.8,3.8,102,387.6,08-MAY-2018,1,INE230B01021
327,CREST,EQ,210.05,210.05,207.0,207.0,207.1,208.85,1339,278978.6,08-MAY-2018,52,INE559D01011
328,CRISIL,EQ,1814.95,1814.95,1770.2,1778.55,1779.0,1802.0,10217,18216683.95,08-MAY-2018,2004,INE007A01025
329,CRMFGETF,EQ,2910.0,2915.0,2655.55,2902.25,2895.0,2912.75,2197,6372228.0,08-MAY-2018,42,INF760K01BR1
330,CROMPTON,EQ,251.05,251.9,244.25,250.0,249.9,248.9,610107,151124286.95,08-MAY-2018,15516,INE299U01018
331,CTE,EQ,59.9,62.1,59.8,61.5,61.5,61.0,5272,321991.95,08-MAY-2018,60,INE627H01017
332,CUB,EQ,186.9,193.95,185.25,191.35,189.15,186.05,627744,119322751.0,08-MAY-2018,8515,INE491A01021
333,CUBEXTUB,BE,21.85,21.85,20.1,21.5,21.5,20.9,439,9125.7,08-MAY-2018,9,INE144D01012
334,CUMMINSIND,EQ,762.1,791.3,756.1,760.3,762.0,761.4,685328,531536681.45,08-MAY-2018,22351,INE298A01020
335,CUPID,EQ,283.95,288.7,278.35,279.6,279.0,281.2,20245,5720535.55,08-MAY-2018,740,INE509F01011
336,CYBERMEDIA,EQ,10.75,10.85,10.4,10.8,10.8,10.85,8433,91279.6,08-MAY-2018,12,INE278G01037
337,CYBERTECH,EQ,67.3,67.5,65.95,66.3,66.5,67.25,9680,643557.9,08-MAY-2018,156,INE214A01019
338,CYIENT,EQ,825.35,838.5,807.2,817.65,817.2,819.2,374763,307791218.85,08-MAY-2018,10305,INE136B01020
339,DAAWAT,EQ,91.8,91.8,89.25,90.15,90.15,91.5,858118,77793009.45,08-MAY-2018,6021,INE818H01020
340,DABUR,EQ,370.3,372.0,368.6,369.7,370.3,369.35,1266845,468695698.45,08-MAY-2018,37303,INE016A01026
341,DALMIABHA,EQ,2899.9,2913.55,2814.0,2867.05,2863.0,2882.35,89149,253870772.15,08-MAY-2018,7778,INE439L01019
342,DALMIASUG,EQ,65.65,65.65,62.05,62.9,64.2,64.1,59275,3740613.7,08-MAY-2018,612,INE495A01022
343,DAMODARIND,EQ,120.5,123.2,116.15,118.7,118.0,121.85,5586,670054.35,08-MAY-2018,152,INE497D01014
344,DATAMATICS,EQ,116.95,117.15,113.5,115.05,115.5,115.85,98763,11343784.2,08-MAY-2018,1686,INE365B01017
345,DBCORP,EQ,296.15,297.55,291.0,291.7,292.5,296.15,24974,7328519.95,08-MAY-2018,919,INE950I01011
346,DBL,EQ,1162.15,1168.0,1140.25,1152.6,1150.0,1161.2,95991,110534846.95,08-MAY-2018,4423,INE917M01012
347,DBREALTY,EQ,64.15,64.7,62.6,62.9,62.7,63.9,395561,25137185.4,08-MAY-2018,2184,INE879I01012
348,DBSTOCKBRO,EQ,8.5,8.5,8.5,8.5,8.5,8.5,1,8.5,08-MAY-2018,1,INE921B01025
349,DCAL,EQ,371.0,386.0,370.4,375.85,375.0,370.35,95469,36143062.35,08-MAY-2018,3074,INE385W01011
350,DCBBANK,EQ,197.5,202.0,196.2,198.75,198.0,196.2,3462232,689286639.65,08-MAY-2018,23052,INE503A01015
351,DCM,EQ,93.9,94.9,92.15,92.75,92.85,94.05,10372,967787.65,08-MAY-2018,212,INE498A01018
352,DCMFINSERV,BE,2.3,2.45,2.3,2.45,2.45,2.35,550,1317.5,08-MAY-2018,3,INE891B01012
353,DCMSHRIRAM,EQ,272.0,274.55,257.2,260.45,264.0,272.05,488961,130417483.35,08-MAY-2018,18136,INE499A01024
354,DCW,EQ,31.1,32.65,30.65,31.65,31.5,30.85,333325,10532491.35,08-MAY-2018,1712,INE500A01029
355,DECCANCE,EQ,485.9,497.5,484.95,489.4,488.0,486.45,391,191260.95,08-MAY-2018,55,INE583C01021
356,DEEPAKFERT,EQ,336.05,341.9,335.0,337.75,337.5,335.65,62251,21066374.95,08-MAY-2018,3622,INE501A01019
357,DEEPAKNTR,EQ,253.1,259.8,246.5,256.55,257.0,253.95,187611,47939213.4,08-MAY-2018,4874,INE288B01029
358,DEEPIND,EQ,150.8,152.9,148.0,148.55,148.55,151.6,40997,6140333.95,08-MAY-2018,936,INE677H01012
359,DELTACORP,EQ,250.75,254.35,246.0,248.25,247.9,250.35,1313165,326825750.15,08-MAY-2018,20536,INE124G01033
360,DELTAMAGNT,EQ,60.15,60.15,54.45,58.75,58.75,57.3,207,11540.25,08-MAY-2018,9,INE393A01011
361,DEN,EQ,102.4,108.5,101.1,102.25,101.65,101.65,589985,61606225.05,08-MAY-2018,10826,INE947J01015
362,DENABANK,EQ,19.05,19.5,18.8,18.95,18.9,19.05,901249,17223504.65,08-MAY-2018,1743,INE077A01010
363,DENORA,EQ,544.0,545.9,528.0,545.9,545.9,519.95,61567,33430626.2,08-MAY-2018,1250,INE244A01016
364,DEVIT,SM,82.6,82.6,82.6,82.6,82.6,77.0,1500,123900.0,08-MAY-2018,1,INE060X01018
365,DFMFOODS,EQ,1512.7,1540.0,1477.15,1486.85,1503.0,1517.2,3082,4682316.75,08-MAY-2018,150,INE456C01012
366,DHAMPURSUG,EQ,92.0,92.9,90.35,91.65,91.65,91.8,207880,18984452.8,08-MAY-2018,2366,INE041A01016
367,DHANBANK,EQ,21.1,22.6,20.75,21.9,21.95,21.05,577572,12463552.15,08-MAY-2018,2009,INE680A01011
368,DHANUKA,EQ,597.35,599.0,581.6,596.85,598.9,594.65,7248,4293573.2,08-MAY-2018,768,INE435G01025
369,DHARSUGAR,BE,16.65,17.2,16.65,16.85,16.65,16.9,5632,94914.0,08-MAY-2018,40,INE988C01014
370,DHFL,EQ,633.55,634.0,621.1,622.95,623.4,627.5,3123695,1958318781.3,08-MAY-2018,29068,INE202B01012
371,DHFL,N8,1056.1,1056.1,1056.1,1056.1,1056.1,1057.55,38,40131.8,08-MAY-2018,1,INE202B07HR8
372,DHFL,NC,1092.3,1093.0,1091.0,1091.0,1091.0,1092.0,47,51340.0,08-MAY-2018,4,INE202B07HV0
373,DHFL,NP,1073.99,1074.0,1073.0,1073.0,1073.0,1074.0,1799,1930980.95,08-MAY-2018,39,INE202B07IO3
374,DHUNINV,EQ,400.0,410.0,377.55,381.25,378.5,384.6,666,256339.15,08-MAY-2018,56,INE320L01011
375,DIAMONDYD,EQ,1358.0,1372.55,1335.8,1352.5,1350.0,1346.35,4788,6494813.4,08-MAY-2018,540,INE393P01035
376,DIAPOWER,BE,2.95,2.95,2.85,2.85,2.85,2.95,47218,134691.4,08-MAY-2018,89,INE989C01012
377,DICIND,EQ,457.2,460.8,446.0,450.25,448.0,459.45,956,434579.1,08-MAY-2018,118,INE303A01010
378,DIGJAMLTD,EQ,9.0,9.3,8.8,9.2,9.25,9.0,44712,404271.55,08-MAY-2018,161,INE731U01010
379,DISHTV,EQ,74.9,76.5,74.65,75.45,75.35,75.0,3230975,244775372.55,08-MAY-2018,7255,INE836F01026
380,DIVISLAB,EQ,1215.0,1220.85,1202.75,1211.25,1207.3,1208.5,570345,691909455.45,08-MAY-2018,16786,INE361B01024
381,DIXON,EQ,3683.7,3710.0,3610.0,3672.15,3672.0,3671.35,32702,119970141.85,08-MAY-2018,3062,INE935N01012
382,DLF,EQ,216.25,224.3,214.35,222.45,221.25,215.7,6606949,1453098976.9,08-MAY-2018,49360,INE271C01023
383,DLINKINDIA,BE,101.0,101.0,97.5,99.0,99.0,97.85,26271,2600336.15,08-MAY-2018,555,INE250K01012
384,DMART,EQ,1478.0,1479.7,1455.0,1467.15,1466.0,1465.0,325900,478663001.2,08-MAY-2018,15359,INE192R01011
385,DNAMEDIA,EQ,8.6,9.0,8.55,8.6,8.6,8.85,21497,187580.7,08-MAY-2018,93,INE016M01021
386,DOLLAR,EQ,416.0,420.95,412.0,415.0,417.0,419.9,6568,2731404.75,08-MAY-2018,117,INE325C01035
387,DOLPHINOFF,EQ,96.2,96.9,91.7,93.05,93.0,93.1,238337,22363964.65,08-MAY-2018,3799,INE920A01011
388,DONEAR,EQ,53.3,53.5,51.9,52.1,51.9,51.75,8897,467652.05,08-MAY-2018,82,INE668D01028
389,DPABHUSHAN,SM,69.3,69.3,69.0,69.0,69.0,68.95,8000,553200.0,08-MAY-2018,2,INE266Y01019
390,DPL,EQ,157.7,166.9,156.35,157.45,157.25,155.95,62525,10060196.0,08-MAY-2018,748,INE477B01010
391,DPSCLTD,EQ,27.45,29.0,27.45,27.5,27.45,27.45,45108,1261714.6,08-MAY-2018,274,INE360C01024
392,DQE,BE,11.35,11.9,11.0,11.85,11.9,11.45,8831,102116.9,08-MAY-2018,29,INE656K01010
393,DREDGECORP,EQ,598.0,609.7,591.2,603.35,603.5,595.7,129019,77680533.0,08-MAY-2018,4603,INE506A01018
394,DRREDDY,EQ,2090.0,2094.05,2065.0,2074.95,2075.75,2069.5,250444,520085340.25,08-MAY-2018,16680,INE089A01023
395,DSSL,EQ,39.0,39.9,38.1,38.9,39.1,38.55,4152,160676.85,08-MAY-2018,44,INE417B01040
396,DTIL,EQ,290.0,299.8,285.0,286.0,293.5,294.85,1233,359599.95,08-MAY-2018,70,INE341R01014
397,DUCON,EQ,29.85,30.35,28.5,28.6,28.65,29.5,84480,2441781.75,08-MAY-2018,382,INE741L01018
398,DWARKESH,EQ,23.05,23.8,23.05,23.5,23.5,23.85,677500,15919567.1,08-MAY-2018,2983,INE366A01041
399,DYNAMATECH,EQ,1875.6,1875.6,1845.0,1864.45,1868.0,1873.9,399,741129.65,08-MAY-2018,62,INE221B01012
400,DYNPRO,EQ,187.65,187.65,178.1,179.6,178.1,183.65,19841,3615836.9,08-MAY-2018,348,INE256H01015
401,EASTSILK,EQ,3.7,3.7,3.35,3.4,3.4,3.45,32494,111866.65,08-MAY-2018,48,INE962C01027
402,EASUNREYRL,BE,20.0,20.05,19.35,20.0,20.0,19.35,109842,2194706.4,08-MAY-2018,126,INE268C01029
403,ECEIND,EQ,440.0,464.0,422.0,438.55,439.0,453.3,26812,11869397.55,08-MAY-2018,1551,INE588B01014
404,ECLERX,EQ,1335.0,1344.0,1326.05,1336.45,1333.0,1325.6,83876,111846945.15,08-MAY-2018,1135,INE738I01010
405,ECLFINANCE,N3,1022.2,1022.2,1022.0,1022.0,1022.0,1023.0,60,61324.0,08-MAY-2018,3,INE804I07SI2
406,ECLFINANCE,N4,1652.0,1687.0,1652.0,1687.0,1687.0,1690.0,204,340124.0,08-MAY-2018,5,INE804I07SJ0
407,ECLFINANCE,N5,1069.99,1069.99,1063.0,1067.4,1067.5,1061.1,652,695472.53,08-MAY-2018,9,INE804I08601
408,ECLFINANCE,N7,1680.0,1680.0,1680.0,1680.0,1680.0,1670.0,50,84000.0,08-MAY-2018,1,INE804I08627
409,ECLFINANCE,NB,1030.0,1030.0,1026.0,1028.4,1026.0,1030.0,30,30852.0,08-MAY-2018,3,INE804I07ZL1
410,EDELWEISS,EQ,290.25,290.75,284.4,286.85,285.5,289.95,1331554,381694938.7,08-MAY-2018,47398,INE532F01054
411,EDL,EQ,33.35,33.6,32.5,32.65,32.6,33.35,6374,211326.35,08-MAY-2018,129,INE180G01019
412,EDUCOMP,BZ,4.0,4.2,4.0,4.2,4.2,4.0,43461,181129.95,08-MAY-2018,83,INE216H01027
413,EICHERMOT,EQ,29800.0,30500.0,29800.0,30427.05,30400.0,29766.85,38560,1167968672.25,08-MAY-2018,14250,INE066A01013
414,EIDPARRY,EQ,266.05,271.0,265.0,269.5,267.5,265.35,52869,14132342.6,08-MAY-2018,1132,INE126A01031
415,EIFFL,SM,139.0,139.9,139.0,139.3,139.3,139.65,7200,1004040.0,08-MAY-2018,9,INE546V01010
416,EIHAHOTELS,EQ,592.0,593.9,575.0,578.0,577.5,590.15,14723,8592789.2,08-MAY-2018,901,INE276C01014
417,EIHOTEL,EQ,185.45,190.45,181.3,184.0,183.7,184.15,294723,54823879.95,08-MAY-2018,5626,INE230A01023
418,EIMCOELECO,EQ,424.5,429.0,416.1,419.1,416.1,424.85,2140,901825.6,08-MAY-2018,69,INE158B01016
419,EKC,EQ,47.2,47.45,45.9,46.1,46.0,46.9,212335,9907693.6,08-MAY-2018,1889,INE184H01027
420,ELAND,EQ,10.3,10.35,9.55,9.75,9.8,9.95,31913,316514.2,08-MAY-2018,54,INE311H01018
421,ELECON,EQ,78.15,78.9,74.55,74.95,74.55,78.35,353911,26917973.1,08-MAY-2018,2732,INE205B01023
422,ELECTCAST,EQ,28.7,29.0,28.1,28.25,28.3,28.5,143714,4083572.35,08-MAY-2018,437,INE086A01029
423,ELECTHERM,EQ,158.15,167.0,157.5,163.6,166.0,159.3,13061,2137961.55,08-MAY-2018,346,INE822G01016
